"","prey","svspp","year","mean","lci","uci"
"2115","CLUHAR",23,1975,NA,0,0
"2116","CLUHAR",23,1976,NA,0,0
"2117","CLUHAR",23,1977,0,0,0
"2118","CLUHAR",23,1978,0,0,0
"2119","CLUHAR",23,1979,0,0,0
"2120","CLUHAR",23,1980,0,0,0
"2121","CLUHAR",23,1981,NA,0,0
"2122","CLUHAR",23,1982,0,0,0
"2123","CLUHAR",23,1983,0,0,0
"2124","CLUHAR",23,1984,0,0,0
"2125","CLUHAR",23,1985,1800817829.41734,1054453673.89252,2955991538.06168
"2126","CLUHAR",23,1986,2399712959.87455,1359648352.47497,3932754195.10782
"2127","CLUHAR",23,1987,1399404354.29593,842575404.760279,2030365881.85712
"2128","CLUHAR",23,1988,0,0,0
"2129","CLUHAR",23,1989,218959894.727472,128775408.279197,304593882.544374
"2130","CLUHAR",23,1990,922045802.44975,513961570.191185,1460819213.79893
"2131","CLUHAR",23,1991,1621922901.69277,837449575.425184,2463957572.37227
"2132","CLUHAR",23,1992,1538280241.28286,983996130.204893,2159752635.64728
"2133","CLUHAR",23,1993,360205288.034356,247113133.536278,551405147.567143
"2134","CLUHAR",23,1994,109952561.616916,79227103.3747063,149218477.106021
"2135","CLUHAR",23,1995,783741668.623851,214350591.337137,1747266686.49505
"2136","CLUHAR",23,1996,230284049.961399,110538029.448765,419026736.787573
"2137","CLUHAR",23,1997,95766633.0867191,48696076.7959144,190210544.223565
"2138","CLUHAR",23,1998,1521544234.99874,1014690254.81542,2299933075.81689
"2139","CLUHAR",23,1999,1472533783.60513,369909502.943725,3201054408.97657
"2140","CLUHAR",23,2000,5186532042.09906,3264206105.56671,8023828388.03362
"2141","CLUHAR",23,2001,854792417.732451,447581736.068006,1739885843.82483
"2142","CLUHAR",23,2002,6442422185.63865,3095719385.09348,11742311211.8188
"2143","CLUHAR",23,2003,34757702.5071194,22821758.800591,57127583.1779922
"2144","CLUHAR",23,2004,1838989993.86885,385929406.096474,4563704899.42003
"2145","CLUHAR",23,2005,212607192.281153,126016997.334225,325691010.740695
"2146","CLUHAR",23,2006,0,0,0
"2147","CLUHAR",23,2007,94407132.0227309,36892969.6728131,177801196.527368
"2148","CLUHAR",23,2008,6567857219.39775,2938388643.71972,10163144979.4039
"2149","CLUHAR",23,2009,7977215699.98117,5096926084.55024,12444804023.9627
"2150","CLUHAR",23,2010,25779649.7563743,8675506.95857894,55424201.682114
"2151","CLUHAR",23,2011,14650704922.6228,9640126589.47041,20320703880.3136
"2152","CLUHAR",23,2012,1511379939.71917,873091822.150052,2282594358.0013
"2153","CLUHAR",23,2013,2552309726.56511,1819990958.37032,3532805784.00933
"2154","CLUHAR",23,2014,0,0,0
"2155","CLUHAR",23,2015,37174157.7541286,22312316.3327726,56036024.7513367
"2156","CLUHAR",23,2016,0,0,0
"2157","CLUHAR",23,2017,0,0,0
"2158","CLUHAR",23,2018,0,0,0
"2159","CLUHAR",23,2019,83304472.4211171,46072112.718873,122184795.714594
"2160","CLUHAR",23,2020,NA,0,0
"2161","CLUHAR",28,1973,NA,0,0
"2162","CLUHAR",28,1974,NA,0,0
"2163","CLUHAR",28,1975,NA,0,0
"2164","CLUHAR",28,1976,NA,0,0
"2165","CLUHAR",28,1977,0,0,0
"2166","CLUHAR",28,1978,0,0,0
"2167","CLUHAR",28,1979,6943614491.69394,3406726094.92397,12777462923.5088
"2168","CLUHAR",28,1980,0,0,0
"2169","CLUHAR",28,1981,NA,0,0
"2170","CLUHAR",28,1982,NA,0,0
"2171","CLUHAR",28,1983,NA,0,0
"2172","CLUHAR",28,1984,NA,0,0
"2173","CLUHAR",28,1985,1047692088.35457,709232285.715847,1447323437.35728
"2174","CLUHAR",28,1986,0,0,0
"2175","CLUHAR",28,1987,0,0,0
"2176","CLUHAR",28,1988,0,0,0
"2177","CLUHAR",28,1989,0,0,0
"2178","CLUHAR",28,1990,0,0,0
"2179","CLUHAR",28,1991,4400643293.81136,3072928808.49807,5709214688.0373
"2180","CLUHAR",28,1992,374465022.987103,233856851.01489,600129967.376357
"2181","CLUHAR",28,1993,1364992852.86635,670175313.285216,2227534065.05913
"2182","CLUHAR",28,1994,3826034261.65003,2000906690.1754,5980655752.71137
"2183","CLUHAR",28,1995,0,0,0
"2184","CLUHAR",28,1996,1675924137.85197,750122074.402629,2941513789.10325
"2185","CLUHAR",28,1997,0,0,0
"2186","CLUHAR",28,1998,220785840.221585,156631547.019238,329587121.43007
"2187","CLUHAR",28,1999,0,0,0
"2188","CLUHAR",28,2000,0,0,0
"2189","CLUHAR",28,2001,1564982137.81015,1053179323.42269,2205566519.5292
"2190","CLUHAR",28,2002,0,0,0
"2191","CLUHAR",28,2003,0,0,0
"2192","CLUHAR",28,2004,818406501.896658,512098056.689358,1172335342.57637
"2193","CLUHAR",28,2005,0,0,0
"2194","CLUHAR",28,2006,697260176.582224,447076365.614103,949236286.407687
"2195","CLUHAR",28,2007,0,0,0
"2196","CLUHAR",28,2008,0,0,0
"2197","CLUHAR",28,2009,15421589.337021,9183198.22584454,23192287.5162342
"2198","CLUHAR",28,2010,0,0,0
"2199","CLUHAR",28,2011,0,0,0
"2200","CLUHAR",28,2012,0,0,0
"2201","CLUHAR",28,2013,25015284.1091664,18240707.8841199,30675319.5943291
"2202","CLUHAR",28,2014,0,0,0
"2203","CLUHAR",28,2015,0,0,0
"2204","CLUHAR",28,2016,0,0,0
"2205","CLUHAR",28,2017,0,0,0
"2206","CLUHAR",28,2018,0,0,0
"2207","CLUHAR",28,2019,180906711.756673,132164514.543098,226296142.975846
"2208","CLUHAR",28,2020,NA,0,0
"2209","CLUHAR",72,1973,0,0,0
"2210","CLUHAR",72,1974,170810473.490131,76975015.1929129,349941736.233831
"2211","CLUHAR",72,1975,20218989785.3759,9805980458.49626,37872702661.765
"2212","CLUHAR",72,1976,0,0,0
"2213","CLUHAR",72,1977,0,0,0
"2214","CLUHAR",72,1978,10463538886.011,5060555132.30234,16561342888.2556
"2215","CLUHAR",72,1979,4995477301.50202,2698740238.78151,8072506508.74625
"2216","CLUHAR",72,1980,0,0,0
"2217","CLUHAR",72,1981,4200632370.18735,957143565.608219,11561596927.5774
"2218","CLUHAR",72,1982,18290060705.223,4857327895.22795,46896334466.1895
"2219","CLUHAR",72,1983,0,0,0
"2220","CLUHAR",72,1984,NA,0,0
"2221","CLUHAR",72,1985,0,0,0
"2222","CLUHAR",72,1986,14896610147.4191,7074140456.75483,22498495304.2457
"2223","CLUHAR",72,1987,12904312278.7499,8161550754.44071,19136724700.3601
"2224","CLUHAR",72,1988,11138071355.0191,6521643590.20225,17957238930.041
"2225","CLUHAR",72,1989,1232848486.72753,839697197.225685,1909339778.5981
"2226","CLUHAR",72,1990,40131211972.2036,19430661873.513,70039874343.8618
"2227","CLUHAR",72,1991,29154909658.305,13932554157.051,44155120188.2552
"2228","CLUHAR",72,1992,22143932519.2888,12781079388.2785,40600763406.5119
"2229","CLUHAR",72,1993,11973344099.224,5993605149.32553,18586410654.6441
"2230","CLUHAR",72,1994,6357170087.68995,4083495915.58098,8623875593.64995
"2231","CLUHAR",72,1995,10956697595.6062,5973637340.71074,17326742419.6292
"2232","CLUHAR",72,1996,1751537997.63454,951087222.554909,2955040465.63732
"2233","CLUHAR",72,1997,8966239644.17867,5826358962.00232,13612503782.6431
"2234","CLUHAR",72,1998,13235809821.483,7223198047.86386,20174441923.9589
"2235","CLUHAR",72,1999,7019172680.55629,3784317215.07404,12023043210.4424
"2236","CLUHAR",72,2000,51573591127.2177,20676184535.1501,112171942202.838
"2237","CLUHAR",72,2001,18330254252.0776,10090795390.956,29800816071.3367
"2238","CLUHAR",72,2002,13695070296.277,8839306744.17412,21948921368.656
"2239","CLUHAR",72,2003,12388350420.7751,5006270017.4733,24145810021.7152
"2240","CLUHAR",72,2004,3320808311.60943,1502635413.13758,6201617222.1752
"2241","CLUHAR",72,2005,1084215104.43473,487013718.504792,1927379577.74979
"2242","CLUHAR",72,2006,23300401.8652083,4456095.24887727,52486424.1081785
"2243","CLUHAR",72,2007,839748950.653072,385674358.283003,1676396965.15174
"2244","CLUHAR",72,2008,7025179132.71723,3923271030.21418,11261962674.1836
"2245","CLUHAR",72,2009,8476557489.0712,4744998333.57503,13672976488.8567
"2246","CLUHAR",72,2010,5496545924.02908,3930960625.39049,8075766099.1095
"2247","CLUHAR",72,2011,7035008046.38106,4609889769.84284,10041200465.8614
"2248","CLUHAR",72,2012,34939570118.3889,19814006928.9235,54305577675.0824
"2249","CLUHAR",72,2013,8774729481.91497,4269264857.73002,14976872500.3438
"2250","CLUHAR",72,2014,55678255620.1123,31455449321.2139,84533820177.177
"2251","CLUHAR",72,2015,66515054952.3369,32930058344.4602,98705420409.386
"2252","CLUHAR",72,2016,125012905157.18,71432749313.8955,243252297278.245
"2253","CLUHAR",72,2017,48199387609.0489,33282354692.3476,68742443719.136
"2254","CLUHAR",72,2018,223886180.567955,136211480.77042,356778178.195273
"2255","CLUHAR",72,2019,1635034796.87071,923694540.922063,2377854122.60767
"2256","CLUHAR",72,2020,NA,0,0
"2257","CLUHAR",73,1973,9050465579.74372,5012758361.46354,13844397899.8773
"2258","CLUHAR",73,1974,38071252122.9016,18393931584.1963,62664972823.7378
"2259","CLUHAR",73,1975,2114272964.4874,411876722.422331,4784963659.13177
"2260","CLUHAR",73,1976,109115374412.438,36903417409.9194,239621334800.014
"2261","CLUHAR",73,1977,0,0,0
"2262","CLUHAR",73,1978,3879488448.271,2227566123.46539,6431517798.55268
"2263","CLUHAR",73,1979,11105712927.3357,6844102369.54112,17023907647.9321
"2264","CLUHAR",73,1980,3760872.55898386,1021165.30283348,7411703.07610133
"2265","CLUHAR",73,1981,1605308018.30684,867341880.79173,2538187458.66631
"2266","CLUHAR",73,1982,NA,0,0
"2267","CLUHAR",73,1983,NA,0,0
"2268","CLUHAR",73,1984,0,0,0
"2269","CLUHAR",73,1985,953250838.178967,475288699.866077,1612679430.17519
"2270","CLUHAR",73,1986,604011874.539074,116889136.072013,1870590216.34422
"2271","CLUHAR",73,1987,3507403070.2835,2334228714.91067,5071373814.19033
"2272","CLUHAR",73,1988,5867972644.59684,1510776105.83297,11096229812.6814
"2273","CLUHAR",73,1989,21785541853.1909,9012848539.324,49998496601.9321
"2274","CLUHAR",73,1990,13763134190.3296,7229268364.30402,22428595529.1991
"2275","CLUHAR",73,1991,10696910138.7928,7369888937.63473,16203526818.4273
"2276","CLUHAR",73,1992,16664703947.2609,7594090761.13258,27746268772.7255
"2277","CLUHAR",73,1993,8488649637.37664,2986902045.7378,13762885777.7975
"2278","CLUHAR",73,1994,18151870097.9095,9880940544.05758,25401636590.8801
"2279","CLUHAR",73,1995,13727964748.4086,8195379567.81397,18960128012.125
"2280","CLUHAR",73,1996,11802925251.8868,3477458732.51462,24283721577.6965
"2281","CLUHAR",73,1997,9906600574.86096,3811157963.73743,18561779006.9737
"2282","CLUHAR",73,1998,8194537987.23495,5053073810.83502,13444213394.1503
"2283","CLUHAR",73,1999,3756104426.53798,1345316695.25927,6985411055.9472
"2284","CLUHAR",73,2000,6041377880.2523,3287251881.12482,9697500469.83674
"2285","CLUHAR",73,2001,16999904668.6636,6354999401.76723,30822853090.1042
"2286","CLUHAR",73,2002,99973702617.1231,30919932385.8965,252991968260.284
"2287","CLUHAR",73,2003,20066338714.2091,7491857667.0844,37781063418.3546
"2288","CLUHAR",73,2004,33998410974.5788,14364007491.9627,68135006783.6039
"2289","CLUHAR",73,2005,8482519516.34182,5377896219.81584,13390979362.764
"2290","CLUHAR",73,2006,18705717602.304,7195947148.48829,34423350651.8719
"2291","CLUHAR",73,2007,2941185592.34643,1126893474.13667,6780869719.72518
"2292","CLUHAR",73,2008,12803333936.7457,3995995647.32058,29075695129.7144
"2293","CLUHAR",73,2009,3137087016.52406,674999451.28948,9038991133.18756
"2294","CLUHAR",73,2010,771291832.694427,122077592.808863,2449328880.7124
"2295","CLUHAR",73,2011,3197876765.64009,1552758023.02048,6406921172.98309
"2296","CLUHAR",73,2012,4890181236.78465,2554047126.03094,8224756601.28838
"2297","CLUHAR",73,2013,4458903200.06227,2677567936.84525,6232469521.72548
"2298","CLUHAR",73,2014,2650199390.11452,932674309.098607,4411211822.54066
"2299","CLUHAR",73,2015,11264999649.2619,6791462346.52693,17044915894.5967
"2300","CLUHAR",73,2016,7284264966.69682,2611768569.89658,15310193549.6779
"2301","CLUHAR",73,2017,2565244187.09713,1642667838.43904,3841712219.3173
"2302","CLUHAR",73,2018,1645202177.07797,919721938.893636,2636629138.11251
"2303","CLUHAR",73,2019,1310195057.43702,472190543.97537,2527070214.51215
"2304","CLUHAR",73,2020,NA,0,0
"2305","CLUHAR",75,1973,0,0,0
"2306","CLUHAR",75,1974,1450920921.12602,693582579.791378,2371595196.77912
"2307","CLUHAR",75,1975,NA,0,0
"2308","CLUHAR",75,1976,0,0,0
"2309","CLUHAR",75,1977,0,0,0
"2310","CLUHAR",75,1978,0,0,0
"2311","CLUHAR",75,1979,0,0,0
"2312","CLUHAR",75,1980,NA,0,0
"2313","CLUHAR",75,1981,0,0,0
"2314","CLUHAR",75,1982,0,0,0
"2315","CLUHAR",75,1983,0,0,0
"2316","CLUHAR",75,1984,0,0,0
"2317","CLUHAR",75,1985,0,0,0
"2318","CLUHAR",75,1986,161487154.010819,65524635.9827649,314386196.275667
"2319","CLUHAR",75,1987,1910650622.31876,1379685499.423,2609193306.21802
"2320","CLUHAR",75,1988,932281135.158201,212478898.604709,2813079833.54833
"2321","CLUHAR",75,1989,1461573491.97351,329238301.70506,4227588529.69289
"2322","CLUHAR",75,1990,1855834213.17594,777108640.93908,3232544098.48882
"2323","CLUHAR",75,1991,595323039.956627,266211877.899363,1090035231.32433
"2324","CLUHAR",75,1992,5009208821.44603,2764242905.65449,8577466775.76043
"2325","CLUHAR",75,1993,1892809371.80766,692864645.198683,4189064419.06151
"2326","CLUHAR",75,1994,192359063.003688,65520580.3520736,403391748.25663
"2327","CLUHAR",75,1995,4253534246.88748,767435707.394779,8511424180.56019
"2328","CLUHAR",75,1996,0,0,0
"2329","CLUHAR",75,1997,0,0,0
"2330","CLUHAR",75,1998,5297208135.81026,1414350135.6783,15482823940.1966
"2331","CLUHAR",75,1999,268247382.87293,112006160.346388,408125521.266288
"2332","CLUHAR",75,2000,656590123.814591,220604397.093746,1213972018.58907
"2333","CLUHAR",75,2001,4404975655.49418,1622100141.50269,8037571969.08397
"2334","CLUHAR",75,2002,149255765.850074,5967137.45184287,840002867.967517
"2335","CLUHAR",75,2003,722902694.815315,393250772.906271,1435979424.97527
"2336","CLUHAR",75,2004,647683390.759507,278416375.928991,1331496588.33372
"2337","CLUHAR",75,2005,1304231310.28244,126254897.135192,3865743417.59871
"2338","CLUHAR",75,2006,12759290785.296,1211050844.7111,32322572178.6739
"2339","CLUHAR",75,2007,253507002.799736,120234016.359075,429872613.415674
"2340","CLUHAR",75,2008,12156672156.3974,8045998647.39422,16838500725.0223
"2341","CLUHAR",75,2009,0,0,0
"2342","CLUHAR",75,2010,962613705.440054,538046126.526521,1486585375.7222
"2343","CLUHAR",75,2011,2067168579.58823,404284741.235303,5076846605.65106
"2344","CLUHAR",75,2012,7877495074.6492,3243195207.5791,12853804263.1806
"2345","CLUHAR",75,2013,14923995953.8025,5570617961.01879,33107253968.5318
"2346","CLUHAR",75,2014,5603208519.0713,2535941132.63988,11794548328.8896
"2347","CLUHAR",75,2015,0,0,0
"2348","CLUHAR",75,2016,0,0,0
"2349","CLUHAR",75,2017,173506692.376106,107502459.068137,257761580.696561
"2350","CLUHAR",75,2018,0,0,0
"2351","CLUHAR",75,2019,0,0,0
"2352","CLUHAR",75,2020,NA,0,0
"2353","CLUHAR",76,1973,0,0,0
"2354","CLUHAR",76,1974,90292716.8581343,64503857.6527816,120532286.054668
"2355","CLUHAR",76,1975,NA,0,0
"2356","CLUHAR",76,1976,19823919184.337,12865733273.4544,34152868295.1493
"2357","CLUHAR",76,1977,0,0,0
"2358","CLUHAR",76,1978,0,0,0
"2359","CLUHAR",76,1979,0,0,0
"2360","CLUHAR",76,1980,0,0,0
"2361","CLUHAR",76,1981,0,0,0
"2362","CLUHAR",76,1982,0,0,0
"2363","CLUHAR",76,1983,0,0,0
"2364","CLUHAR",76,1984,0,0,0
"2365","CLUHAR",76,1985,0,0,0
"2366","CLUHAR",76,1986,0,0,0
"2367","CLUHAR",76,1987,5170734051.00838,3648017843.58,7103443951.12017
"2368","CLUHAR",76,1988,2621622838.01477,1753004499.40479,3586078423.07733
"2369","CLUHAR",76,1989,7442948946.95304,3421832134.43027,12651394902.3385
"2370","CLUHAR",76,1990,2043130273.47335,1330653805.81717,2755727558.31169
"2371","CLUHAR",76,1991,16762842152.6798,12395923118.5167,21958152337.7961
"2372","CLUHAR",76,1992,15741837632.0384,12351773125.7184,20065041674.2615
"2373","CLUHAR",76,1993,10879897279.1807,6722033482.20852,15813099213.8814
"2374","CLUHAR",76,1994,9077583838.15286,2001374717.80442,18954046783.227
"2375","CLUHAR",76,1995,8893957661.55112,7126050734.78825,10317386247.2506
"2376","CLUHAR",76,1996,4518479327.64984,3474756104.79349,5634510337.75484
"2377","CLUHAR",76,1997,7861440179.78444,3878837398.01417,13329264137.378
"2378","CLUHAR",76,1998,2458837800.31885,1865733049.42185,3081620417.21736
"2379","CLUHAR",76,1999,4370980841.66503,2140895264.94542,7074147858.71935
"2380","CLUHAR",76,2000,7290009320.80464,5858783039.21576,9088299092.6521
"2381","CLUHAR",76,2001,10637352195.337,8253006556.2299,12750533958.6251
"2382","CLUHAR",76,2002,6569581547.36216,4278478811.9983,9502997520.24539
"2383","CLUHAR",76,2003,2036974424.36762,1218073864.65183,3678092566.44932
"2384","CLUHAR",76,2004,4713101889.60595,3582711861.13102,6020004251.81876
"2385","CLUHAR",76,2005,2458856895.24908,1219033717.41106,4369939097.39558
"2386","CLUHAR",76,2006,2442988936.33748,1702583780.52579,3299926568.72993
"2387","CLUHAR",76,2007,21621767321.3949,16213469749.8988,28315948374.4419
"2388","CLUHAR",76,2008,12199188732.4378,8845868084.03783,15652289673.1182
"2389","CLUHAR",76,2009,3426769284.24872,1865885245.46937,5712022895.73737
"2390","CLUHAR",76,2010,5166484997.37359,3658027018.94663,6922203078.77402
"2391","CLUHAR",76,2011,3186518344.35246,2305450034.13544,4581894378.73786
"2392","CLUHAR",76,2012,12105206919.8464,9320445978.4636,15065970277.1558
"2393","CLUHAR",76,2013,5302412682.59394,3783070646.87339,7364758819.04932
"2394","CLUHAR",76,2014,2326593973.0468,1595504893.77276,3560205537.14601
"2395","CLUHAR",76,2015,5419258472.60455,3410811907.27067,8140311051.98555
"2396","CLUHAR",76,2016,3301621108.34125,2019427000.62228,4567171109.7273
"2397","CLUHAR",76,2017,0,0,0
"2398","CLUHAR",76,2018,718329761.878499,454898281.621179,1026161439.70563
"2399","CLUHAR",76,2019,12618582932.6832,8315671816.55755,19420871854.3721
"2400","CLUHAR",76,2020,NA,0,0
"2401","CLUHAR",77,1973,0,0,0
"2402","CLUHAR",77,1974,0,0,0
"2403","CLUHAR",77,1975,0,0,0
"2404","CLUHAR",77,1976,0,0,0
"2405","CLUHAR",77,1977,0,0,0
"2406","CLUHAR",77,1978,0,0,0
"2407","CLUHAR",77,1979,0,0,0
"2408","CLUHAR",77,1980,0,0,0
"2409","CLUHAR",77,1981,0,0,0
"2410","CLUHAR",77,1982,0,0,0
"2411","CLUHAR",77,1983,0,0,0
"2412","CLUHAR",77,1984,0,0,0
"2413","CLUHAR",77,1985,0,0,0
"2414","CLUHAR",77,1986,0,0,0
"2415","CLUHAR",77,1987,0,0,0
"2416","CLUHAR",77,1988,4094747840.98252,1855691337.75117,8173452915.15327
"2417","CLUHAR",77,1989,0,0,0
"2418","CLUHAR",77,1990,673882293.852462,326962653.622047,1248201766.18338
"2419","CLUHAR",77,1991,399830104.63196,180366207.463146,763294290.405897
"2420","CLUHAR",77,1992,3128529970.97601,1043312246.22109,7243205186.09974
"2421","CLUHAR",77,1993,0,0,0
"2422","CLUHAR",77,1994,90263027.4014825,29447511.1069646,217923461.957569
"2423","CLUHAR",77,1995,2020741556.32898,1019324873.53815,3758503548.01152
"2424","CLUHAR",77,1996,776003164.936436,278.158913179179,8494032664.64972
"2425","CLUHAR",77,1997,2185188590.91535,810819224.447687,4259612616.48302
"2426","CLUHAR",77,1998,3597653969.8035,973809261.584109,7246288898.34984
"2427","CLUHAR",77,1999,147676406.804898,44114958.7364166,359809919.846967
"2428","CLUHAR",77,2000,5676897440.50472,2696298031.48526,12088938425.8649
"2429","CLUHAR",77,2001,5988735747.07123,2497489568.25135,11959415761.5497
"2430","CLUHAR",77,2002,1109036703.04375,521357425.089891,1799533002.89417
"2431","CLUHAR",77,2003,11411760279.5243,4508503471.50243,23529949144.8722
"2432","CLUHAR",77,2004,0,0,0
"2433","CLUHAR",77,2005,0,0,0
"2434","CLUHAR",77,2006,0,0,0
"2435","CLUHAR",77,2007,0,0,0
"2436","CLUHAR",77,2008,0,0,0
"2437","CLUHAR",77,2009,0,0,0
"2438","CLUHAR",77,2010,0,0,0
"2439","CLUHAR",77,2011,0,0,0
"2440","CLUHAR",77,2012,0,0,0
"2441","CLUHAR",77,2013,0,0,0
"2442","CLUHAR",77,2014,0,0,0
"2443","CLUHAR",77,2015,0,0,0
"2444","CLUHAR",77,2016,530163274.655858,328856169.890564,772322158.277412
"2445","CLUHAR",77,2017,0,0,0
"2446","CLUHAR",77,2018,0,0,0
"2447","CLUHAR",77,2019,0,0,0
"2448","CLUHAR",77,2020,NA,0,0
"1633","CLUHAR",103,1973,NA,0,0
"1634","CLUHAR",103,1974,NA,0,0
"1635","CLUHAR",103,1975,NA,0,0
"1636","CLUHAR",103,1976,NA,0,0
"1637","CLUHAR",103,1977,0,0,0
"1638","CLUHAR",103,1978,0,0,0
"1639","CLUHAR",103,1979,367415173.953462,164519330.055629,638000352.610746
"1640","CLUHAR",103,1980,0,0,0
"1641","CLUHAR",103,1981,0,0,0
"1642","CLUHAR",103,1982,0,0,0
"1643","CLUHAR",103,1983,NA,0,0
"1644","CLUHAR",103,1984,0,0,0
"1645","CLUHAR",103,1985,0,0,0
"1646","CLUHAR",103,1986,0,0,0
"1647","CLUHAR",103,1987,0,0,0
"1648","CLUHAR",103,1988,0,0,0
"1649","CLUHAR",103,1989,0,0,0
"1650","CLUHAR",103,1990,240016740.438143,132972718.721392,415100481.960298
"1651","CLUHAR",103,1991,0,0,0
"1652","CLUHAR",103,1992,51112667.1946252,27552018.0060503,83859580.8346549
"1653","CLUHAR",103,1993,27306018.0361769,12050919.1606994,47202436.0644088
"1654","CLUHAR",103,1994,0,0,0
"1655","CLUHAR",103,1995,101951405.45047,33028697.2930139,189026070.468998
"1656","CLUHAR",103,1996,76640823.8912331,39997244.3251108,129982517.239873
"1657","CLUHAR",103,1997,61623723.1355635,15975539.4276915,159644980.305364
"1658","CLUHAR",103,1998,181538690.406135,119211755.372126,279750751.33323
"1659","CLUHAR",103,1999,392675812.552273,248798581.675154,559416470.536476
"1660","CLUHAR",103,2000,53471388.024316,25159497.2751827,87344185.3353836
